f	32GHz
num		xn			yn			An			phi(arc)
1		0.002344	0.002344	0.485728	0.000000
2		0.002344	0.007031	0.542140	0.000000
3		0.002344	0.011719	0.604420	0.000000
4		0.002344	0.016406	0.672839	0.000000
5		0.002344	0.021094	0.747563	0.000000
6		0.002344	0.025781	0.828609	0.000000
7		0.002344	0.030469	0.915798	0.000000
8		0.002344	0.035156	1.008708	0.000000
9		0.002344	0.039844	1.106618	0.000000
10		0.002344	0.044531	1.208466	0.000000
11		0.002344	0.049219	1.312815	0.000000
12		0.002344	0.053906	1.417840	0.000000
13		0.002344	0.058594	1.521341	0.000000
14		0.002344	0.063281	1.620791	0.000000
15		0.002344	0.067969	1.713430	0.000000
16		0.002344	0.072656	1.796391	0.000000
17		0.002344	0.077344	1.866863	0.757300
18		0.002344	0.082031	1.922283	0.757300
19		0.002344	0.086719	1.960517	0.757300
20		0.002344	0.091406	1.980034	0.757300
21		0.002344	0.096094	1.980034	0.757300
22		0.002344	0.100781	1.960517	0.757300
23		0.002344	0.105469	1.922283	0.757300
24		0.002344	0.110156	1.866863	0.757300
25		0.002344	0.114844	1.796391	0.000000
26		0.002344	0.119531	1.713430	0.000000
27		0.002344	0.124219	1.620791	0.000000
28		0.002344	0.128906	1.521341	0.000000
29		0.002344	0.133594	1.417840	0.000000
30		0.002344	0.138281	1.312815	0.000000
31		0.002344	0.142969	1.208466	0.000000
32		0.002344	0.147656	1.106618	0.000000
33		0.002344	0.152344	1.008708	0.000000
34		0.002344	0.157031	0.915798	0.000000
35		0.002344	0.161719	0.828609	0.000000
36		0.002344	0.166406	0.747563	0.000000
37		0.002344	0.171094	0.672839	0.000000
38		0.002344	0.175781	0.604420	0.000000
39		0.002344	0.180469	0.542140	0.000000
40		0.002344	0.185156	0.485728	0.000000
41		0.007031	0.002344	0.561894	0.000000
42		0.007031	0.007031	0.628731	0.000000
43		0.007031	0.011719	0.702785	0.000000
44		0.007031	0.016406	0.784441	0.000000
45		0.007031	0.021094	0.873962	0.000000
46		0.007031	0.025781	0.971435	0.000000
47		0.007031	0.030469	1.076713	0.000000
48		0.007031	0.035156	1.189347	0.000000
49		0.007031	0.039844	1.308518	0.000000
50		0.007031	0.044531	1.432975	0.000000
51		0.007031	0.049219	1.560986	0.000000
52		0.007031	0.053906	1.690311	0.000000
53		0.007031	0.058594	1.818216	5.712791
54		0.007031	0.063281	1.941528	5.712791
55		0.007031	0.067969	2.056745	5.712791
56		0.007031	0.072656	2.160204	5.712791
57		0.007031	0.077344	2.248292	5.712791
58		0.007031	0.082031	2.317692	5.712791
59		0.007031	0.086719	2.365636	5.712791
60		0.007031	0.091406	2.390129	5.712791
61		0.007031	0.096094	2.390129	5.712791
62		0.007031	0.100781	2.365636	5.712791
63		0.007031	0.105469	2.317692	5.712791
64		0.007031	0.110156	2.248292	5.712791
65		0.007031	0.114844	2.160204	5.712791
66		0.007031	0.119531	2.056745	5.712791
67		0.007031	0.124219	1.941528	5.712791
68		0.007031	0.128906	1.818216	5.712791
69		0.007031	0.133594	1.690311	0.000000
70		0.007031	0.138281	1.560986	0.000000
71		0.007031	0.142969	1.432975	0.000000
72		0.007031	0.147656	1.308518	0.000000
73		0.007031	0.152344	1.189347	0.000000
74		0.007031	0.157031	1.076713	0.000000
75		0.007031	0.161719	0.971435	0.000000
76		0.007031	0.166406	0.873962	0.000000
77		0.007031	0.171094	0.784441	0.000000
78		0.007031	0.175781	0.702785	0.000000
79		0.007031	0.180469	0.628731	0.000000
80		0.007031	0.185156	0.561894	0.000000
81		0.011719	0.002344	0.645276	0.000000
82		0.011719	0.007031	0.723734	0.000000
83		0.011719	0.011719	0.810957	0.000000
84		0.011719	0.016406	0.907469	0.000000
85		0.011719	0.021094	1.013655	0.000000
86		0.011719	0.025781	1.129699	0.000000
87		0.011719	0.030469	1.255505	0.000000
88		0.011719	0.035156	1.390611	0.000000
89		0.011719	0.039844	1.534103	0.000000
90		0.011719	0.044531	1.684526	0.000000
91		0.011719	0.049219	1.839819	4.385097
92		0.011719	0.053906	1.997272	4.385097
93		0.011719	0.058594	2.153530	4.385097
94		0.011719	0.063281	2.304662	4.385097
95		0.011719	0.067969	2.446288	4.385097
96		0.011719	0.072656	2.573792	4.385097
97		0.011719	0.077344	2.682592	4.385097
98		0.011719	0.082031	2.768464	4.385097
99		0.011719	0.086719	2.827863	4.385097
100		0.011719	0.091406	2.858233	4.385097
101		0.011719	0.096094	2.858233	4.385097
102		0.011719	0.100781	2.827863	4.385097
103		0.011719	0.105469	2.768464	4.385097
104		0.011719	0.110156	2.682592	4.385097
105		0.011719	0.114844	2.573792	4.385097
106		0.011719	0.119531	2.446288	4.385097
107		0.011719	0.124219	2.304662	4.385097
108		0.011719	0.128906	2.153530	4.385097
109		0.011719	0.133594	1.997272	4.385097
110		0.011719	0.138281	1.839819	4.385097
111		0.011719	0.142969	1.684526	0.000000
112		0.011719	0.147656	1.534103	0.000000
113		0.011719	0.152344	1.390611	0.000000
114		0.011719	0.157031	1.255505	0.000000
115		0.011719	0.161719	1.129699	0.000000
116		0.011719	0.166406	1.013655	0.000000
117		0.011719	0.171094	0.907469	0.000000
118		0.011719	0.175781	0.810957	0.000000
119		0.011719	0.180469	0.723734	0.000000
120		0.011719	0.185156	0.645276	0.000000
121		0.016406	0.002344	0.735525	0.000000
122		0.016406	0.007031	0.826746	0.000000
123		0.016406	0.011719	0.928473	0.000000
124		0.016406	0.016406	1.041394	0.000000
125		0.016406	0.021094	1.166047	0.000000
126		0.016406	0.025781	1.302737	0.000000
127		0.016406	0.030469	1.451440	0.000000
128		0.016406	0.035156	1.611700	0.000000
129		0.016406	0.039844	1.782511	0.000000
130		0.016406	0.044531	1.962205	3.057402
131		0.016406	0.049219	2.148361	3.057402
