f	32GHz
num		xn			yn			An			phi(arc)
1		0.002344	0.002344	0.743988	0.000000
2		0.002344	0.007031	0.808561	0.000000
3		0.002344	0.011719	0.877212	0.000000
4		0.002344	0.016406	0.949781	0.000000
5		0.002344	0.021094	1.025997	0.000000
6		0.002344	0.025781	1.105459	0.000000
7		0.002344	0.030469	1.187618	0.000000
8		0.002344	0.035156	1.271772	0.000000
9		0.002344	0.039844	1.357052	0.000000
10		0.002344	0.044531	1.442427	0.000000
11		0.002344	0.049219	1.526711	0.000000
12		0.002344	0.053906	1.608580	0.000000
13		0.002344	0.058594	1.686607	0.000000
14		0.002344	0.063281	1.759296	0.000000
15		0.002344	0.067969	1.825140	0.000000
16		0.002344	0.072656	1.882675	0.000000
17		0.002344	0.077344	1.930548	0.000000
18		0.002344	0.082031	1.967578	0.000000
19		0.002344	0.086719	1.992819	0.000000
20		0.002344	0.091406	2.005610	0.000000
21		0.002344	0.096094	2.005610	0.000000
22		0.002344	0.100781	1.992819	0.000000
23		0.002344	0.105469	1.967578	0.000000
24		0.002344	0.110156	1.930548	0.000000
25		0.002344	0.114844	1.882675	0.000000
26		0.002344	0.119531	1.825140	0.000000
27		0.002344	0.124219	1.759296	0.000000
28		0.002344	0.128906	1.686607	0.000000
29		0.002344	0.133594	1.608580	0.000000
30		0.002344	0.138281	1.526711	0.000000
31		0.002344	0.142969	1.442427	0.000000
32		0.002344	0.147656	1.357052	0.000000
33		0.002344	0.152344	1.271772	0.000000
34		0.002344	0.157031	1.187618	0.000000
35		0.002344	0.161719	1.105459	0.000000
36		0.002344	0.166406	1.025997	0.000000
37		0.002344	0.171094	0.949781	0.000000
38		0.002344	0.175781	0.877212	0.000000
39		0.002344	0.180469	0.808561	0.000000
40		0.002344	0.185156	0.743988	0.000000
41		0.007031	0.002344	0.808561	0.000000
42		0.007031	0.007031	0.881262	0.000000
43		0.007031	0.011719	0.958865	0.000000
44		0.007031	0.016406	1.041235	0.000000
45		0.007031	0.021094	1.128099	0.000000
46		0.007031	0.025781	1.219035	0.000000
47		0.007031	0.030469	1.313444	0.000000
48		0.007031	0.035156	1.410534	0.000000
49		0.007031	0.039844	1.509312	0.000000
50		0.007031	0.044531	1.608580	0.000000
51		0.007031	0.049219	1.706939	0.000000
52		0.007031	0.053906	1.802814	0.000000
53		0.007031	0.058594	1.894486	0.000000
54		0.007031	0.063281	1.980142	0.000000
55		0.007031	0.067969	2.057939	0.000000
56		0.007031	0.072656	2.126077	0.000000
57		0.007031	0.077344	2.182884	0.000000
58		0.007031	0.082031	2.226892	0.000000
59		0.007031	0.086719	2.256924	0.000000
60		0.007031	0.091406	2.272153	0.000000
61		0.007031	0.096094	2.272153	0.000000
62		0.007031	0.100781	2.256924	0.000000
63		0.007031	0.105469	2.226892	0.000000
64		0.007031	0.110156	2.182884	0.000000
65		0.007031	0.114844	2.126077	0.000000
66		0.007031	0.119531	2.057939	0.000000
67		0.007031	0.124219	1.980142	0.000000
68		0.007031	0.128906	1.894486	0.000000
69		0.007031	0.133594	1.802814	0.000000
70		0.007031	0.138281	1.706939	0.000000
71		0.007031	0.142969	1.608580	0.000000
72		0.007031	0.147656	1.509312	0.000000
